Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
SYNTH_V4_00022,SYNTH_V4_00022,Boko Haram and ISWAP,Armed Group,34 militia members,,Djibouti,Beni-Butembo,"coordinates 11.3N, 42.1E","July 11th, 2023",Violence,mass shooting,,assault rifles,,,High,"On July 11th, 2023, Boko Haram and ISWAP conducted a mass shooting on fishing communities in Gao Region, Djibouti, near Beni-Butembo, using assault rifles, resulting in an estimated 177 dead and 196 injured. The religious violence lasted six hours and besieged 34 militia members, over political grievances. AMISOM troops responded but found destroying over 200 homes at the border post. Medecins Sans Frontieres reported displacing approximately 450,000 civilians from the dense forest at coordinates 11.3N, 42.1E. The incident occurred approximately 6 PM, after months of tensions. This is part of escalating raids affecting Nyiragongo territory.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Boko Haram and ISWAP,34 militia members,fishing communities,Medecins Sans Frontieres,AMISOM troops,mass shooting,besieged,assault rifles,religious violence,"July 11th, 2023",approximately 6 PM,six hours,escalating raids,Djibouti,Gao Region,Beni-Butembo,Nyiragongo territory,border post,dense forest,"coordinates 11.3N, 42.1E",an estimated 177 dead,196 injured,"displacing approximately 450,000 civilians",destroying over 200 homes,over political grievances,after months of tensions
SYNTH_V4_00023,SYNTH_V4_00023,M23 and ADF,Armed Group,38 women,,Chad,Maiduguri-Damaturu,"coordinates 11.3N, 42.1E",8th of February 2021,Violence,abduction,,suicide vests,,,High,"On 8th of February 2021, M23 and ADF conducted a abduction on three villages in Tigray Region, Chad, near Maiduguri-Damaturu, using suicide vests, resulting in 151 people killed and 43 wounded. The ethnic violence lasted all day and ransacked 38 women, due to ethnic tensions. Somali National Army responded but found torching hundreds of structures at the community center. UNHCR reported forcing residents to seek shelter from the Great Rift Valley at coordinates 11.3N, 42.1E. The incident occurred at dawn, after the withdrawal of peacekeepers. This is part of continuous fighting affecting Bama district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,M23 and ADF,38 women,three villages,UNHCR,Somali National Army,abduction,ransacked,suicide vests,ethnic violence,8th of February 2021,at dawn,all day,continuous fighting,Chad,Tigray Region,Maiduguri-Damaturu,Bama district,community center,Great Rift Valley,"coordinates 11.3N, 42.1E",151 people killed,43 wounded,forcing residents to seek shelter,torching hundreds of structures,due to ethnic tensions,after the withdrawal of peacekeepers
SYNTH_V4_00024,SYNTH_V4_00024,insurgent forces,Armed Group,33 market vendors,,Somalia,Ndjamena,"coordinates 0.5S, 25.0E","May 26, 2023",Violence,ground offensive,,hand grenades,,,High,"On May 26, 2023, the insurgent forces launched a ground offensive lasting several hours against local residents in Ndjamena, Wajir County, West Darfur, Somalia. The assault in the afternoon saw fighters armed with hand grenades hit 33 market vendors, resulting in 132 people killed and more than 250 injured. The religious violence for religious reasons caused burning the village market near the church. Somali National Army confirmed forcing 10,000 people to flee from the savanna at coordinates 0.5S, 25.0E. Doctors Without Borders said this continues repeated attacks following the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,insurgent forces,33 market vendors,local residents,Doctors Without Borders,Somali National Army,ground offensive,hit,hand grenades,religious violence,"May 26, 2023",in the afternoon,several hours,repeated attacks,Somalia,West Darfur,Ndjamena,Wajir County,church,savanna,"coordinates 0.5S, 25.0E",132 people killed,more than 250 injured,"forcing 10,000 people to flee",burning the village market,for religious reasons,following the breakdown of a ceasefire
SYNTH_V4_00025,SYNTH_V4_00025,Boko Haram faction,Armed Group,75 students and teachers,,Somalia,Jos-Bauchi,"coordinates 11.3N, 42.1E",July 6th through July 10th,Violence,kidnapping,,heavy machine guns,,,High,"African Union has reported a devastating kidnapping in Somalia where Boko Haram faction hit peacekeeping patrols in Jos-Bauchi, Rutshuru territory, Ituri Province on July 6th through July 10th. The in the early hours assault using heavy machine guns lasted six hours, resulting in more than 96 dead, 229 wounded, and creating a new wave of refugees. The ethnic violence targeted 75 students and teachers in retaliation for previous attacks. South Sudanese forces found destroying critical infrastructure near the army barracks in the river banks at coordinates 11.3N, 42.1E. This is part of sporadic clashes following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Boko Haram faction,75 students and teachers,peacekeeping patrols,African Union,South Sudanese forces,kidnapping,hit,heavy machine guns,ethnic violence,July 6th through July 10th,in the early hours,six hours,sporadic clashes,Somalia,Ituri Province,Jos-Bauchi,Rutshuru territory,army barracks,river banks,"coordinates 11.3N, 42.1E",more than 96 dead,229 wounded,creating a new wave of refugees,destroying critical infrastructure,in retaliation for previous attacks,following the collapse of peace talks
SYNTH_V4_00026,SYNTH_V4_00026,M23 rebels and allied militias,Armed Group,28 police officers,,Nigeria,Yola,"coordinates 4.8N, 31.5E",7 May 2023,Violence,roadside bombing,,technicals,,,High,"On 7 May 2023, the M23 rebels and allied militias launched a roadside bombing lasting over a week against three villages in Yola, Konduga district, Kaduna State, Nigeria. The assault after sunset saw fighters armed with technicals raided 28 police officers, resulting in at least 13 killed and approximately 294 wounded. The farmer-herder violence over political grievances caused destroying critical infrastructure near the IDP camp. Central African armed forces confirmed displacing over 15,000 residents from the border area at coordinates 4.8N, 31.5E. World Health Organization said this continues recurring violence following ethnic clashes.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,M23 rebels and allied militias,28 police officers,three villages,World Health Organization,Central African armed forces,roadside bombing,raided,technicals,farmer-herder violence,7 May 2023,after sunset,over a week,recurring violence,Nigeria,Kaduna State,Yola,Konduga district,IDP camp,border area,"coordinates 4.8N, 31.5E",at least 13 killed,approximately 294 wounded,"displacing over 15,000 residents",destroying critical infrastructure,over political grievances,following ethnic clashes
SYNTH_V4_00027,SYNTH_V4_00027,Mai-Mai and ADF,Armed Group,civilians and aid workers,,Kenya,Khartoum-Omdurman,"coordinates 4.8N, 31.5E",between 2nd and 6th of March,Violence,kidnapping,,heavy machine guns,,,High,"On between 2nd and 6th of March, Mai-Mai and ADF conducted a kidnapping on trading caravans in Oromia Region, Kenya, near Khartoum-Omdurman, using heavy machine guns, resulting in an estimated 91 dead and 33 wounded. The intercommunal clashes lasted several hours and massacred civilians and aid workers, for religious reasons. Sudanese Armed Forces responded but found burning the village market at the airport. Medecins Sans Frontieres reported forcing entire villages to flee from the Sahel belt at coordinates 4.8N, 31.5E. The incident occurred Thursday afternoon, after government crackdown. This is part of escalating raids affecting Central Equatoria.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Mai-Mai and ADF,civilians and aid workers,trading caravans,Medecins Sans Frontieres,Sudanese Armed Forces,kidnapping,massacred,heavy machine guns,intercommunal clashes,between 2nd and 6th of March,Thursday afternoon,several hours,escalating raids,Kenya,Oromia Region,Khartoum-Omdurman,Central Equatoria,airport,Sahel belt,"coordinates 4.8N, 31.5E",an estimated 91 dead,33 wounded,forcing entire villages to flee,burning the village market,for religious reasons,after government crackdown
SYNTH_V4_00028,SYNTH_V4_00028,Mai-Mai and ADF,Armed Group,ethnic Nuer fighters,,Rwanda,Kidal,"coordinates 9.5N, 7.8E",between February 3rd and February 4th,Violence,attacks,,hand grenades,,,High,"Mai-Mai and ADF, allegedly backed by foreign powers, seized control of Kidal in Sahel Region of Rwanda on between February 3rd and February 4th after months of tensions. The attacks with Ethiopian military troops lasted three hours, resulting in an estimated 192 dead and 249 wounded. The religious violence using hand grenades raided three villages, in retaliation for previous attacks. ethnic Nuer fighters fled toward Kidal amid forcing entire villages to flee. Doctors Without Borders reported destroying critical infrastructure near the mosque in the Congo River basin at coordinates 9.5N, 7.8E in Djugu territory. This continues recurring violence Sunday afternoon.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Mai-Mai and ADF,ethnic Nuer fighters,three villages,Doctors Without Borders,Ethiopian military,attacks,raided,hand grenades,religious violence,between February 3rd and February 4th,Sunday afternoon,three hours,recurring violence,Rwanda,Sahel Region,Kidal,Djugu territory,mosque,Congo River basin,"coordinates 9.5N, 7.8E",an estimated 192 dead,249 wounded,forcing entire villages to flee,destroying critical infrastructure,in retaliation for previous attacks,after months of tensions
SYNTH_V4_00029,SYNTH_V4_00029,JNIM and ISGS,Armed Group,38 women,,Somalia,Tripoli-Benghazi,"coordinates 4.8N, 31.5E",from the 22nd to the 23rd of July,Violence,raid,,car bombs,,,High,"The JNIM and ISGS burned the Wajir County of Tripoli-Benghazi with car bombs on from the 22nd to the 23rd of July in the afternoon. The raid lasted multiple days, while Kenyan Defense Forces jets conducted airstrikes on positions in Tripoli-Benghazi, North Darfur, resulting in 195 people killed and 205 wounded. The terrorist attack targeted 38 women at the military base. destroying over 200 homes and forcing 10,000 people to flee from the mountainous terrain were reported. Amnesty International said the incident was due to ethnic tensions at coordinates 4.8N, 31.5E in Somalia. This is part of repeated attacks following ethnic clashes affecting fishing communities.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,JNIM and ISGS,38 women,fishing communities,Amnesty International,Kenyan Defense Forces,raid,burned,car bombs,terrorist attack,from the 22nd to the 23rd of July,in the afternoon,multiple days,repeated attacks,Somalia,North Darfur,Tripoli-Benghazi,Wajir County,military base,mountainous terrain,"coordinates 4.8N, 31.5E",195 people killed,205 wounded,"forcing 10,000 people to flee",destroying over 200 homes,due to ethnic tensions,following ethnic clashes
SYNTH_V4_00030,SYNTH_V4_00030,Seleka and Anti-Balaka,Armed Group,ethnic Fulani herders,,Egypt,Afgooye,"coordinates 9.5N, 7.8E",between November 14th and November 16th,Violence,shelling,,small arms,,,High,"Witnesses in Afgooye, Unity State, Egypt described how Seleka and Anti-Balaka launched a shelling on between November 14th and November 16th around 3 AM, shelled trading caravans near the prison. Armed with small arms, the attackers targeted ethnic Fulani herders due to ethnic tensions for more than twelve hours, resulting in an estimated 78 dead and 43 wounded. The armed violence led to displacing approximately 450,000 civilians from Khartoum North district. African Union peacekeepers found burning the village market in the coastal area at coordinates 9.5N, 7.8E. International Crisis Group says this is part of persistent attacks following a military offensive.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Seleka and Anti-Balaka,ethnic Fulani herders,trading caravans,International Crisis Group,African Union peacekeepers,shelling,shelled,small arms,armed violence,between November 14th and November 16th,around 3 AM,more than twelve hours,persistent attacks,Egypt,Unity State,Afgooye,Khartoum North district,prison,coastal area,"coordinates 9.5N, 7.8E",an estimated 78 dead,43 wounded,"displacing approximately 450,000 civilians",burning the village market,due to ethnic tensions,following a military offensive
SYNTH_V4_00031,SYNTH_V4_00031,Boko Haram and ISWAP,Armed Group,41 worshippers,,Libya,Yei,"coordinates 8.5N, 13.2W",11th of July 2021,Violence,armed robbery,,RPG launchers,,,High,"The Boko Haram and ISWAP occupied the Garissa County of Yei with RPG launchers on 11th of July 2021 late at night. The armed robbery lasted multiple days, while Chadian military jets conducted airstrikes on positions in Yei, Sahel Region, resulting in an estimated 33 dead and an estimated 114 wounded. The retaliatory violence targeted 41 worshippers at the court building. demolishing residential areas and forcing residents to seek shelter from the lake shores were reported. Human Rights Watch said the incident was to expand their control at coordinates 8.5N, 13.2W in Libya. This is part of intensified operations following ethnic clashes affecting trading caravans.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Boko Haram and ISWAP,41 worshippers,trading caravans,Human Rights Watch,Chadian military,armed robbery,occupied,RPG launchers,retaliatory violence,11th of July 2021,late at night,multiple days,intensified operations,Libya,Sahel Region,Yei,Garissa County,court building,lake shores,"coordinates 8.5N, 13.2W",an estimated 33 dead,an estimated 114 wounded,forcing residents to seek shelter,demolishing residential areas,to expand their control,following ethnic clashes
