Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
CLEAN_c281f0b1,CLEAN_c281f0b1,JNIM militants,Armed Group,80 travelers,,Burkina Faso,Dori,"GPS location 6.5N, 3.4E",earlier this week,Violence,arson,,machine guns,,,High,"Norwegian Refugee Council has reported a major arson in Est Region, Burkina Faso, where JNIM militants armed with machine guns abducted hospitals near mosque in Dori, Oudalan Province on earlier this week afternoon. The hours-long battle of sectarian violence resulted in killing 195 people, wounding 106 others, and displacing over 8933 residents from areas near the Sahel belt at GPS location 6.5N, 3.4E. Burkinabe military was unable to prevent destroying over 50 homes. Local sources say the attack was in revenge for killings last week following a cattle rustling incident. This adds to repeated attacks affecting travelers in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,JNIM militants,80 travelers,hospitals,Norwegian Refugee Council,Burkinabe military,arson,abducted,machine guns,sectarian violence,earlier this week,afternoon,hours-long battle,repeated attacks,Burkina Faso,Est Region,Dori,Oudalan Province,mosque,the Sahel belt,"GPS location 6.5N, 3.4E",killing 195 people,wounding 106 others,displacing over 8933 residents,destroying over 50 homes,in revenge for killings last week,following a cattle rustling incident
CLEAN_2fab581f,CLEAN_2fab581f,Boko Haram fighters,Armed Group,144 aid workers,,Niger,Tahoua,"GPS location 11.8N, 13.2E",Wednesday night,Violence,abduction,,suicide vests,,,High,"Doctors Without Borders has reported a major abduction in Tillaberi Region, Niger, where Boko Haram fighters armed using suicide vests shelled villages near courthouse in Tahoua, Banibangou Department on Wednesday night evening. The brief but deadly skirmish of communal violence resulted in killing 143 people, wounding 89 others, and displacing over 29545 residents from areas near the desert zone at GPS location 11.8N, 13.2E. Nigerien forces was unable to prevent burning several shops. Local sources say the attack was to extort money from residents following the breakdown of a ceasefire. This adds to weekly incursions affecting aid workers in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Boko Haram fighters,144 aid workers,villages,Doctors Without Borders,Nigerien forces,abduction,shelled,suicide vests,communal violence,Wednesday night,evening,brief but deadly skirmish,weekly incursions,Niger,Tillaberi Region,Tahoua,Banibangou Department,courthouse,the desert zone,"GPS location 11.8N, 13.2E",killing 143 people,wounding 89 others,displacing over 29545 residents,burning several shops,to extort money from residents,following the breakdown of a ceasefire
CLEAN_f3773980,CLEAN_f3773980,Al Shabaab militants,Armed Group,130 students,,Kenya,Wajir,"GPS location 11.8N, 13.2E",Monday,Violence,robbery,,improvised explosive devices,,,High,"Following a cattle rustling incident, Al Shabaab militants armed using improvised explosive devices launched a robbery on mining sites near army barracks in Wajir area, Wajir, North Eastern Province, Kenya on Monday night. The several hours of fighting resulted in killing 162 people and wounding 31 others, while also displacing over 34857 residents. Witnesses reported that fighters abducted students to extort money from residents. Kenyan Defense Forces arrived later but found destroying the local school. The attack near the area at GPS location 11.8N, 13.2E marks part of weekly incursions in the area. International Rescue Committee has condemned the militant attack.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Al Shabaab militants,130 students,mining sites,International Rescue Committee,Kenyan Defense Forces,robbery,abducted,improvised explosive devices,militant attack,Monday,night,several hours of fighting,weekly incursions,Kenya,North Eastern Province,Wajir,Wajir area,army barracks,the area,"GPS location 11.8N, 13.2E",killing 162 people,wounding 31 others,displacing over 34857 residents,destroying the local school,to extort money from residents,following a cattle rustling incident
CLEAN_bbfaf9ed,CLEAN_bbfaf9ed,Amhara militia,Armed Group,76 church members,,Ethiopia,Shire,"location 15.6N, 32.5E",last Friday,Violence,kidnapping,,AK-47 rifles,,,High,"Norwegian Refugee Council has reported a major kidnapping in Afar Region, Ethiopia, where Amhara militia armed with AK-47 rifles ambushed UN compounds near UN compound in Shire, Adigrat area on last Friday mid-morning. The prolonged engagement of communal violence resulted in killing 104 people, wounding 75 others, and displacing over 47062 residents from areas near the Simien Mountains at location 15.6N, 32.5E. ENDF soldiers was unable to prevent demolishing public buildings. Local sources say the attack was as part of ethnic cleansing following the breakdown of a ceasefire. This adds to ongoing violence affecting church members in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Amhara militia,76 church members,UN compounds,Norwegian Refugee Council,ENDF soldiers,kidnapping,ambushed,AK-47 rifles,communal violence,last Friday,mid-morning,prolonged engagement,ongoing violence,Ethiopia,Afar Region,Shire,Adigrat area,UN compound,the Simien Mountains,"location 15.6N, 32.5E",killing 104 people,wounding 75 others,displacing over 47062 residents,demolishing public buildings,as part of ethnic cleansing,following the breakdown of a ceasefire
CLEAN_cd493470,CLEAN_cd493470,Islamic State West Africa Province,Armed Group,64 aid workers,,Nigeria,Katsina,"position 9.1N, 7.5E",Sunday,Violence,assassination,,RPG launchers,,,High,"Doctors Without Borders has reported a major assassination in Borno State, Nigeria, where Islamic State West Africa Province armed with RPG launchers ambushed markets near police station in Katsina, Chibok LGA on Sunday in the early hours. The brief but deadly skirmish of terrorist attack resulted in killing 23 people, wounding 120 others, and displacing over 36005 residents from areas near the Sambisa Forest at position 9.1N, 7.5E. Nigerian Army was unable to prevent razing dozens of houses. Local sources say the attack was over land disputes following a cattle rustling incident. This adds to persistent attacks affecting aid workers in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Islamic State West Africa Province,64 aid workers,markets,Doctors Without Borders,Nigerian Army,assassination,ambushed,RPG launchers,terrorist attack,Sunday,in the early hours,brief but deadly skirmish,persistent attacks,Nigeria,Borno State,Katsina,Chibok LGA,police station,the Sambisa Forest,"position 9.1N, 7.5E",killing 23 people,wounding 120 others,displacing over 36005 residents,razing dozens of houses,over land disputes,following a cattle rustling incident
CLEAN_1ad982c8,CLEAN_1ad982c8,Al Shabaab,Armed Group,47 church members,,Somalia,Mogadishu,"location 15.6N, 32.5E",January 15,Violence,attack,,machetes and guns,,,High,"In a devastating attack, Al Shabaab armed with machetes and guns attacked markets in Mogadishu, Marka District, Gedo Region on January 15 during the night, killing 167 people, wounding 110 others, and displacing over 45987 residents. The revenge attack lasted for several hours of fighting as fighters abducted 47 church members, to spread terror. Somali security forces confirmed the incident near Jubba River, Somalia, at location 15.6N, 32.5E. International Rescue Committee staff at a nearby health center reported destroying over 50 homes. This is part of weekly incursions after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Al Shabaab,47 church members,markets,International Rescue Committee,Somali security forces,attack,abducted,machetes and guns,revenge attack,January 15,night,several hours of fighting,weekly incursions,Somalia,Gedo Region,Mogadishu,Marka District,health center,Jubba River,"location 15.6N, 32.5E",killing 167 people,wounding 110 others,displacing over 45987 residents,destroying over 50 homes,to spread terror,after disputed election results
CLEAN_368affef,CLEAN_368affef,Nuer militia,Armed Group,45 fishermen,,South Sudan,Wau,"GPS location 11.8N, 13.2E",last Friday,Violence,shelling,,car bombs,,,High,"After disputed election results, Nuer militia armed using car bombs launched a shelling on mosques near mosque in Mayom County, Wau, Unity State, South Sudan on last Friday around midnight. The prolonged engagement resulted in killing 60 people and wounding 60 others, while also displacing over 12391 residents. Witnesses reported that fighters set fire to fishermen to punish alleged collaborators. SSPDF forces arrived later but found setting ablaze storage facilities. The attack near the Sudd wetlands at GPS location 11.8N, 13.2E marks part of persistent attacks in the area. World Food Programme has condemned the revenge attack.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Nuer militia,45 fishermen,mosques,World Food Programme,SSPDF forces,shelling,set fire to,car bombs,revenge attack,last Friday,around midnight,prolonged engagement,persistent attacks,South Sudan,Unity State,Wau,Mayom County,mosque,the Sudd wetlands,"GPS location 11.8N, 13.2E",killing 60 people,wounding 60 others,displacing over 12391 residents,setting ablaze storage facilities,to punish alleged collaborators,after disputed election results
CLEAN_6ca58ccd,CLEAN_6ca58ccd,SPLM-IO forces,Armed Group,135 health workers,,South Sudan,Torit,"coordinates 8.9N, 38.7E",Wednesday,Violence,incursion,,machetes and guns,,,High,"Survivors described an incursion by SPLM-IO forces in Fangak County, Torit, Upper Nile, South Sudan on Wednesday overnight, where armed fighters with machetes and guns surrounded farming communities near a health center, killing 38 people including health workers, and wounding 37 others. The daylong clashes of revenge attack over cattle theft led to displacing over 11873 residents from villages near the Sudd wetlands at coordinates 8.9N, 38.7E. South Sudanese military found burning several shops. Norwegian Refugee Council says this continues persistent attacks following a military offensive.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,SPLM-IO forces,135 health workers,farming communities,Norwegian Refugee Council,South Sudanese military,incursion,surrounded,machetes and guns,revenge attack,Wednesday,overnight,daylong clashes,persistent attacks,South Sudan,Upper Nile,Torit,Fangak County,health center,the Sudd wetlands,"coordinates 8.9N, 38.7E",killing 38 people,wounding 37 others,displacing over 11873 residents,burning several shops,over cattle theft,following a military offensive
CLEAN_939db3cb,CLEAN_939db3cb,LNA fighters,Armed Group,134 health workers,,Libya,Sirte,"GPS location 6.5N, 3.4E",Thursday afternoon,Violence,bombing,,small arms,,,High,"In a devastating bombing, LNA fighters armed with small arms attacked highways in Sirte, Sirte area, Fezzan on Thursday afternoon during the at dawn, killing 192 people, wounding 135 others, and displacing over 18662 residents. The revenge attack lasted for three-hour hours as fighters ransacked 134 health workers, to punish alleged collaborators. Libyan military confirmed the incident near the area, Libya, at GPS location 6.5N, 3.4E. Doctors Without Borders staff at a nearby primary school reported destroying over 50 homes. This is part of sporadic clashes since the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,LNA fighters,134 health workers,highways,Doctors Without Borders,Libyan military,bombing,ransacked,small arms,revenge attack,Thursday afternoon,at dawn,three-hour assault,sporadic clashes,Libya,Fezzan,Sirte,Sirte area,primary school,the area,"GPS location 6.5N, 3.4E",killing 192 people,wounding 135 others,displacing over 18662 residents,destroying over 50 homes,to punish alleged collaborators,following the collapse of peace talks
CLEAN_a6828b68,CLEAN_a6828b68,Ansaroul Islam militants,Armed Group,126 church members,,Burkina Faso,Dori,"location 15.6N, 32.5E",last Saturday,Violence,execution,,roadside bombs,,,High,"UNICEF has reported a major execution in Est Region, Burkina Faso, where Ansaroul Islam militants armed using roadside bombs burned down residential areas near prison in Dori, Seno Province on last Saturday overnight. The hours-long battle of militant attack resulted in killing 136 people, wounding 41 others, and displacing over 21612 residents from areas near the border triangle at location 15.6N, 32.5E. Burkinabe soldiers was unable to prevent burning several shops. Local sources say the attack was to destabilize the region following the collapse of peace talks. This adds to weekly incursions affecting church members in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Ansaroul Islam militants,126 church members,residential areas,UNICEF,Burkinabe soldiers,execution,burned down,roadside bombs,militant attack,last Saturday,overnight,hours-long battle,weekly incursions,Burkina Faso,Est Region,Dori,Seno Province,prison,the border triangle,"location 15.6N, 32.5E",killing 136 people,wounding 41 others,displacing over 21612 residents,burning several shops,to destabilize the region,following the collapse of peace talks
