Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
SYNTH_V2_00023,SYNTH_V2_00023,OLA rebels,Armed Group,90 refugees and aid workers,,Burkina Faso,Malakal,"coordinates 11.3N, 42.1E",between 22nd and 23rd of October,Violence,incursion,,improvised explosive devices,,,High,"After disputed election results, OLA rebels launched a incursion on mosques near primary school in Malakal, North Darfur, Burkina Faso on between 22nd and 23rd of October before sunrise. Armed with improvised explosive devices, fighters ambushed 90 refugees and aid workers, leaving 116 people killed and 64 wounded. The three-hour assault of sectarian violence was for control of territory. Somali National Army confirmed destroying over 200 homes in the Sahel belt at coordinates 11.3N, 42.1E. UNICEF says displacing thousands of families as persistent attacks continue in Malakal district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,OLA rebels,90 refugees and aid workers,mosques,UNICEF,Somali National Army,incursion,ambushed,improvised explosive devices,sectarian violence,between 22nd and 23rd of October,before sunrise,three-hour assault,persistent attacks,Burkina Faso,North Darfur,Malakal,Malakal district,primary school,Sahel belt,"coordinates 11.3N, 42.1E",116 people killed,64 wounded,displacing thousands of families,destroying over 200 homes,for control of territory,after disputed election results
SYNTH_V2_00024,SYNTH_V2_00024,ISGS fighters,Armed Group,120 villagers and traders,,Cameroon,Gao,"GPS location 6.8S, 39.2E","October 18th, 2022",Violence,attack,,machine guns,,,High,"Witnesses in Gao, West Darfur, Cameroon described how ISGS fighters launched a attack on October 18th, 2022 after sunset, attacked residential areas near hospital. Armed with machine guns, the attackers targeted 120 villagers and traders due to ethnic tensions, resulting in 35 people killed and 145 wounded. The hours-long battle of ethnic violence led to forcing 10,000 people to flee from Gao district. Somali National Army found torching hundreds of structures in the mountainous terrain at GPS location 6.8S, 39.2E. African Union says this is part of ongoing violence following a military offensive.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,ISGS fighters,120 villagers and traders,residential areas,African Union,Somali National Army,attack,attacked,machine guns,ethnic violence,"October 18th, 2022",after sunset,hours-long battle,ongoing violence,Cameroon,West Darfur,Gao,Gao district,hospital,mountainous terrain,"GPS location 6.8S, 39.2E",35 people killed,145 wounded,"forcing 10,000 people to flee",torching hundreds of structures,due to ethnic tensions,following a military offensive
SYNTH_V2_00025,SYNTH_V2_00025,TPLF forces,Armed Group,45 soldiers and police officers,,Uganda,Omdurman,"coordinates 4.2N, 18.6E",between August 8th and August 11th,Violence,assault,,mortars and artillery,,,High,"Doctors Without Borders has reported a devastating assault in Uganda where TPLF forces ambushed police stations in Omdurman, Omdurman district, Adamawa State on between August 8th and August 11th. The early morning assault using mortars and artillery resulted in 65 people killed, 79 wounded, and displacing over 15,000 residents. The communal violence targeted 45 soldiers and police officers over land disputes. Sudanese Armed Forces found burning the village market near government building in the river banks at coordinates 4.2N, 18.6E. This two-hour siege is part of daily raids following the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,TPLF forces,45 soldiers and police officers,police stations,Doctors Without Borders,Sudanese Armed Forces,assault,ambushed,mortars and artillery,communal violence,between August 8th and August 11th,early morning,two-hour siege,daily raids,Uganda,Adamawa State,Omdurman,Omdurman district,government building,river banks,"coordinates 4.2N, 18.6E",65 people killed,79 wounded,"displacing over 15,000 residents",burning the village market,over land disputes,following the breakdown of a ceasefire
SYNTH_V2_00026,SYNTH_V2_00026,Mai-Mai militia,Armed Group,85 civilians including women and children,,Sudan,Kano,"GPS location 6.8S, 39.2E","September 9, 2021",Violence,kidnapping,,automatic weapons,,,High,"Witnesses in Kano, Borno State, Sudan described how Mai-Mai militia launched a kidnapping on September 9, 2021 early morning, destroyed churches near church. Armed with automatic weapons, the attackers targeted 85 civilians including women and children due to ethnic tensions, resulting in 124 people killed and 112 wounded. The hours-long battle of insurgent attack led to displacing over 15,000 residents from Kano district. Nigerian Army found destroying over 200 homes in the Sahel belt at GPS location 6.8S, 39.2E. Oxfam says this is part of escalating raids following the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Mai-Mai militia,85 civilians including women and children,churches,Oxfam,Nigerian Army,kidnapping,destroyed,automatic weapons,insurgent attack,"September 9, 2021",early morning,hours-long battle,escalating raids,Sudan,Borno State,Kano,Kano district,church,Sahel belt,"GPS location 6.8S, 39.2E",124 people killed,112 wounded,"displacing over 15,000 residents",destroying over 200 homes,due to ethnic tensions,following the breakdown of a ceasefire
SYNTH_V2_00027,SYNTH_V2_00027,Fulani herdsmen,Armed Group,43 traders,,Somalia,Kano,"coordinates 11.3N, 42.1E",from November 17 to November 20,Violence,massacre,,mortars and artillery,,,High,"Witnesses in Kano, Gao Region, Somalia described how Fulani herdsmen launched a massacre on from November 17 to November 20 in the afternoon, bombarded police stations near hospital. Armed with mortars and artillery, the attackers targeted 43 traders for control of territory, resulting in 126 people killed and 149 wounded. The three-hour assault of communal violence led to causing mass displacement from Kano district. Somali National Army found razing dozens of houses in the savanna at coordinates 11.3N, 42.1E. African Union says this is part of daily raids following the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Fulani herdsmen,43 traders,police stations,African Union,Somali National Army,massacre,bombarded,mortars and artillery,communal violence,from November 17 to November 20,in the afternoon,three-hour assault,daily raids,Somalia,Gao Region,Kano,Kano district,hospital,savanna,"coordinates 11.3N, 42.1E",126 people killed,149 wounded,causing mass displacement,razing dozens of houses,for control of territory,following the breakdown of a ceasefire
SYNTH_V2_00028,SYNTH_V2_00028,ISIS-affiliated militants,Armed Group,22 students,,CAR,Beni,"GPS location 6.8S, 39.2E",24 September 2021,Violence,massacre,,hand grenades,,,High,"Following the collapse of peace talks, ISIS-affiliated militants launched a massacre on market areas near police station in Beni, Oromia Region, CAR on 24 September 2021 in the afternoon. Armed with hand grenades, fighters looted 22 students, leaving 34 people killed and 115 wounded. The prolonged fighting of communal violence was in retaliation for previous attacks. Kenyan Defense Forces confirmed destroying over 200 homes in the savanna at GPS location 6.8S, 39.2E. Save the Children says displacing over 15,000 residents as ongoing violence continue in Beni district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,ISIS-affiliated militants,22 students,market areas,Save the Children,Kenyan Defense Forces,massacre,looted,hand grenades,communal violence,24 September 2021,in the afternoon,prolonged fighting,ongoing violence,CAR,Oromia Region,Beni,Beni district,police station,savanna,"GPS location 6.8S, 39.2E",34 people killed,115 wounded,"displacing over 15,000 residents",destroying over 200 homes,in retaliation for previous attacks,following the collapse of peace talks
SYNTH_V2_00029,SYNTH_V2_00029,LRA fighters,Armed Group,67 residents,,Cameroon,Jos,"coordinates 9.5N, 7.8E",14 February 2022,Violence,raids,,automatic weapons,,,High,"Following a military offensive, LRA fighters launched a raids on farming villages near mosque in Jos, Amhara Region, Cameroon on 14 February 2022 around midnight. Armed with automatic weapons, fighters killed 67 residents, leaving 78 people killed and 27 wounded. The brief skirmish of retaliatory violence was in retaliation for previous attacks. Ugandan military confirmed burning the village market in the dense forest at coordinates 9.5N, 7.8E. UNICEF says causing mass displacement as weekly incursions continue in Jos district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,LRA fighters,67 residents,farming villages,UNICEF,Ugandan military,raids,killed,automatic weapons,retaliatory violence,14 February 2022,around midnight,brief skirmish,weekly incursions,Cameroon,Amhara Region,Jos,Jos district,mosque,dense forest,"coordinates 9.5N, 7.8E",78 people killed,27 wounded,causing mass displacement,burning the village market,in retaliation for previous attacks,following a military offensive
SYNTH_V2_00030,SYNTH_V2_00030,TPLF and OLA,Armed Group,52 refugees,,Nigeria,Tripoli-Benghazi,"coordinates 9.5N, 7.8E",between March 19th and March 23rd,Violence,attacks,,assault rifles,,,High,"Between between March 19th and March 23rd, TPLF and OLA carried out persistent attacks in Yobe State, Nigeria, looted police stations near Tripoli-Benghazi and military base. The bandit attacks using assault rifles claimed 52 refugees, with 30 people killed and 89 wounded. Ethiopian military reported the brief skirmish caused burning the village market and forcing 10,000 people to flee from the Sahel belt in Tripoli-Benghazi district at coordinates 9.5N, 7.8E. The attacks occurred around midnight in retaliation for previous attacks. Oxfam condemned the incident following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,TPLF and OLA,52 refugees,police stations,Oxfam,Ethiopian military,attacks,looted,assault rifles,bandit attacks,between March 19th and March 23rd,around midnight,brief skirmish,persistent attacks,Nigeria,Yobe State,Tripoli-Benghazi,Tripoli-Benghazi district,military base,Sahel belt,"coordinates 9.5N, 7.8E",30 people killed,89 wounded,"forcing 10,000 people to flee",burning the village market,in retaliation for previous attacks,following the collapse of peace talks
SYNTH_V2_00031,SYNTH_V2_00031,armed bandits,Armed Group,28 police officers,,Chad,Tripoli-Benghazi,"GPS location 6.8S, 39.2E",from September 4 to September 7,Violence,assault,,RPG launchers,,,High,"Following a military offensive, armed bandits launched a assault on military positions near mosque in Tripoli-Benghazi, Mopti Region, Chad on from September 4 to September 7 in the evening. Armed with RPG launchers, fighters attacked 28 police officers, leaving 120 people killed and 64 wounded. The hours-long battle of insurgent attack was for control of territory. Nigerian Army confirmed destroying over 200 homes in the Sahel belt at GPS location 6.8S, 39.2E. Red Cross says displacing over 15,000 residents as weekly incursions continue in Tripoli-Benghazi district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,armed bandits,28 police officers,military positions,Red Cross,Nigerian Army,assault,attacked,RPG launchers,insurgent attack,from September 4 to September 7,in the evening,hours-long battle,weekly incursions,Chad,Mopti Region,Tripoli-Benghazi,Tripoli-Benghazi district,mosque,Sahel belt,"GPS location 6.8S, 39.2E",120 people killed,64 wounded,"displacing over 15,000 residents",destroying over 200 homes,for control of territory,following a military offensive
SYNTH_V2_00032,SYNTH_V2_00032,RSF and Janjaweed,Armed Group,22 students,,Kenya,Kano-Kaduna,"coordinates 9.5N, 7.8E",13 February 2020,Violence,massacre,,heavy machine guns,,,High,"Witnesses in Kano-Kaduna, West Darfur, Kenya described how RSF and Janjaweed launched a massacre on 13 February 2020 in the afternoon, shelled residential areas near primary school. Armed with heavy machine guns, the attackers targeted 22 students over grazing rights, resulting in 72 people killed and 131 wounded. The brief skirmish of bandit attacks led to causing mass displacement from Kano-Kaduna district. Malian Armed Forces found destroying over 200 homes in the savanna at coordinates 9.5N, 7.8E. Doctors Without Borders says this is part of ongoing violence following a military offensive.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,RSF and Janjaweed,22 students,residential areas,Doctors Without Borders,Malian Armed Forces,massacre,shelled,heavy machine guns,bandit attacks,13 February 2020,in the afternoon,brief skirmish,ongoing violence,Kenya,West Darfur,Kano-Kaduna,Kano-Kaduna district,primary school,savanna,"coordinates 9.5N, 7.8E",72 people killed,131 wounded,causing mass displacement,destroying over 200 homes,over grazing rights,following a military offensive
SYNTH_V2_00033,SYNTH_V2_00033,Al Shabaab militants,Armed Group,75 students and teachers,,Mali,Mogadishu,"GPS location 6.8S, 39.2E","April 11, 2021",Violence,abduction,,automatic weapons,,,High,"Witnesses in Mogadishu, North Darfur, Mali described how Al Shabaab militants launched a abduction on April 11, 2021 in the afternoon, overran farming villages near police station. Armed with automatic weapons, the attackers targeted 75 students and teachers over grazing rights, resulting in 124 people killed and 194 wounded. The brief skirmish of terrorist attack led to causing mass displacement from Mogadishu district. Ethiopian military found burning the village market in the mountainous terrain at GPS location 6.8S, 39.2E. Doctors Without Borders says this is part of daily raids following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Al Shabaab militants,75 students and teachers,farming villages,Doctors Without Borders,Ethiopian military,abduction,overran,automatic weapons,terrorist attack,"April 11, 2021",in the afternoon,brief skirmish,daily raids,Mali,North Darfur,Mogadishu,Mogadishu district,police station,mountainous terrain,"GPS location 6.8S, 39.2E",124 people killed,194 wounded,causing mass displacement,burning the village market,over grazing rights,following the collapse of peace talks
